"Fecha","Hora","DAM","RTM"
2025-07-19,14,19.75,13.68
2025-07-19,15,17.85,11.3
2025-07-19,16,18.69,21.05
2025-07-19,17,19.25,23.87
2025-07-19,18,21.02,22.78
2025-07-19,19,19.28,22.21
2025-07-19,20,21.04,21.11
2025-07-19,21,32.33,31.8
2025-07-19,22,29.59,31.23
2025-07-19,23,25.23,25.31
2025-07-19,24,22.27,23.27
2025-07-20,1,21,22.94
2025-07-20,2,21.02,21
2025-07-20,3,21.1,22.95
2025-07-20,4,21.76,20.78
2025-07-20,5,21.79,20.71
2025-07-20,6,20.78,19.87
2025-07-20,7,20.28,18.63
2025-07-20,8,16.22,16.88
2025-07-20,9,10.29,14.91
2025-07-20,10,8.21,6.67
2025-07-20,11,11.25,2.49
2025-07-20,12,11.03,-1.6
2025-07-20,13,13.97,-5.41
2025-07-20,14,18.61,-3.4
2025-07-20,15,17.99,-4.07
2025-07-20,16,19.52,17.88
2025-07-20,17,22.04,18.58
2025-07-20,18,20.86,17.5
2025-07-20,19,21.69,16.32
2025-07-20,20,26.64,14.65
2025-07-20,21,27.59,12.52
2025-07-20,22,23.43,21.6
2025-07-20,23,22.58,24.68
2025-07-20,24,20.44,18.49
2025-07-21,1,18.83,17.48
2025-07-21,2,18.7,16.6
2025-07-21,3,18.25,19.45
2025-07-21,4,17.77,22.24
2025-07-21,5,18.5,26.73
2025-07-21,6,21.16,27.61
2025-07-21,7,21.22,27.31
2025-07-21,8,20.26,26.49
2025-07-21,9,13.82,20.96
2025-07-21,10,10.45,16.02
2025-07-21,11,12,12.64
2025-07-21,12,14.82,16.79
2025-07-21,13,17.01,19.02
2025-07-21,14,20.37,17.47
2025-07-21,15,19,15.91
2025-07-21,16,21.86,13.62
2025-07-21,17,22.58,14.54
2025-07-21,18,19.61,14.17
2025-07-21,19,22.13,16.16
2025-07-21,20,23.62,21.43
2025-07-21,21,25.43,22.42
2025-07-21,22,26.13,30.59
2025-07-21,23,34.51,25.82
2025-07-21,24,26.28,23.52
2025-08-14,14,29.69,61.3
2025-08-14,15,50.61,36.86
2025-08-14,16,42.98,42.48
2025-08-14,17,37.03,31.99
2025-08-14,18,38.23,34.8
2025-08-14,19,33.46,28.16
2025-08-14,20,36.52,33.7
2025-08-14,21,12.57,24.55
2025-08-14,22,15.19,44.7
2025-08-14,23,20.45,34.66
2025-08-14,24,20.63,30
2025-08-15,1,22.49,29.17
2025-08-15,2,20.96,26.39
2025-08-15,3,21.4,25.01
2025-08-15,4,20.86,24.35
2025-08-15,5,21.45,24.43
2025-08-15,6,23.07,30.92
2025-08-15,7,26.84,41.12
2025-08-15,8,25.88,29.77
2025-08-15,9,20.41,20.77
2025-08-15,10,19.55,21.98
2025-08-15,11,22.28,23.76
2025-08-15,12,25.27,36.12
2025-08-15,13,32.34,34.63
2025-08-15,14,38.5,30.62
2025-08-15,15,37.04,48.17
2025-08-15,16,36.64,58.04
2025-08-15,17,29.85,35.14
2025-08-15,18,26.59,36.83
2025-08-15,19,24.63,43.65
2025-08-15,20,32.67,54.86
2025-08-15,21,36.92,43.73
2025-08-15,22,32.7,38.08
2025-08-15,23,30.41,35.35
2025-08-15,24,25.61,30.51
2025-08-16,1,26.23,27.41
2025-08-16,2,24.92,22.5
2025-08-16,3,23.43,21.92
2025-08-16,4,22.78,21.72
2025-08-16,5,23.28,22.31
2025-08-16,6,24.58,27.06
2025-08-16,7,26.84,29.96
2025-08-16,8,24.6,29.59
2025-08-16,9,19.53,22.01
2025-08-16,10,18.74,19.89
2025-08-16,11,17.69,20.15
2025-08-16,12,20.89,24.51
2025-08-16,13,23.22,26.26
2025-08-16,14,23.98,35.69
2025-08-16,15,24.07,40.51
2025-08-16,16,19.07,31.64
2025-08-16,17,22.27,22.89
2025-08-16,18,21.42,24.53
2025-08-16,19,20.12,24.93
2025-08-16,20,18.92,24.73
2025-08-16,21,24.92,23.04
2025-08-16,22,23.98,38.45
2025-08-16,23,27.04,39.06
2025-08-16,24,25.4,31.6
2025-08-17,1,25.72,35.87
2025-08-17,2,24.51,32.08
2025-08-17,3,24.69,27.78
2025-08-17,4,24.09,24.72
2025-08-17,5,23.6,23.01
2025-08-17,6,22.81,22.35
2025-08-17,7,24.4,22.03
2025-08-17,8,21.77,20.89
2025-08-17,9,17.9,16.54
2025-08-17,10,17.26,15.42
2025-08-17,11,20.1,16.83
2025-08-17,12,25.14,26.17
2025-08-17,13,36.09,43.82
2025-08-17,14,42.62,59.91
2025-08-17,15,41.23,63.76
2025-08-17,16,32.05,65.46
2025-08-17,17,25.3,39.33
2025-08-17,18,22.88,25.5
2025-08-17,19,24.17,28.63
2025-08-17,20,32.85,25.78
2025-08-17,21,39.33,30.34
2025-08-17,22,43.54,48.32
2025-08-17,23,36.41,51.32
2025-08-17,24,33.21,34.4
2025-09-10,14,24.24,53.24
2025-09-10,15,25.62,40.48
2025-09-10,16,28.53,31.25
2025-09-10,17,26.9,28.3
2025-09-10,18,24.94,20.23
2025-09-10,19,41.43,38.55
2025-09-10,20,46.72,67.52
2025-09-10,21,39.6,81.96
2025-09-10,22,34.7,39.76
2025-09-10,23,30.64,27.2
2025-09-10,24,27.25,25.56
2025-09-11,1,26.1,25.58
2025-09-11,2,23.07,25.5
2025-09-11,3,22.69,22.04
2025-09-11,4,22.34,20.19
2025-09-11,5,22.94,19.92
2025-09-11,6,25.61,22.61
2025-09-11,7,33.19,28.25
2025-09-11,8,30.75,31.91
2025-09-11,9,20.86,17.7
2025-09-11,10,17.51,17.52
2025-09-11,11,19.84,26.23
2025-09-11,12,22.49,36.09
2025-09-11,13,28.39,39.39
2025-09-11,14,31.9,39.23
2025-09-11,15,30.73,39.03
2025-09-11,16,29.88,34.48
2025-09-11,17,27.02,30.68
2025-09-11,18,27.49,25.98
2025-09-11,19,45.14,31.33
2025-09-11,20,51.35,40.09
2025-09-11,21,50.87,54.88
2025-09-11,22,39.64,33.68
2025-09-11,23,30.92,27.82
2025-09-11,24,28.07,24.87
2025-09-12,1,25.38,23.53
2025-09-12,2,24.17,23.1
2025-09-12,3,22.73,22.65
2025-09-12,4,22.47,22.69
2025-09-12,5,23.19,22.15
2025-09-12,6,24.56,22.57
2025-09-12,7,27.49,24.02
2025-09-12,8,27.2,23.75
2025-09-12,9,20.61,18.23
2025-09-12,10,18.03,17.32
2025-09-12,11,19.91,20.45
2025-09-12,12,21.5,24.7
2025-09-12,13,23.77,28.67
2025-09-12,14,28.38,28.8
2025-09-12,15,23.91,35.71
2025-09-12,16,22.14,22.11
2025-09-12,17,22.62,20.53
2025-09-12,18,20.88,24.85
2025-09-12,19,35.43,37.39
2025-09-12,20,43.17,46.9
2025-09-12,21,42.47,48.81
2025-09-12,22,35,32.52
2025-09-12,23,29.37,24.91
2025-09-12,24,25.65,22.16
2025-09-13,1,23.9,25.64
2025-09-13,2,23.32,23.56
2025-09-13,3,22.4,22
2025-09-13,4,21.82,20.88
2025-09-13,5,21.31,21.68
2025-09-13,6,21.31,22.72
2025-09-13,7,23.2,23.9
2025-09-13,8,23.6,25.3
2025-09-13,9,17.71,17.6
2025-09-13,10,15.9,15.33
2025-09-13,11,17.91,15.44
2025-09-13,12,18.35,14.75
2025-09-13,13,20.5,18.76
2025-09-13,14,22.19,17.23
2025-09-13,15,24.97,19.4
2025-09-13,16,23.71,21.68
2025-09-13,17,21.91,16.63
2025-09-13,18,20.53,21.44
2025-09-13,19,30.88,33.71
2025-09-13,20,36.99,45.6
2025-09-13,21,35.78,62.09
2025-09-13,22,32.56,55.56
2025-09-13,23,29.31,27.87
2025-09-13,24,25.4,23.03
2025-10-07,14,53.88,54.52
2025-10-07,15,52.38,71.66
2025-10-07,16,48.43,51.56
2025-10-07,17,47.35,48.15
2025-10-07,18,38.01,32.72
2025-10-07,19,60.87,25.92
2025-10-07,20,60.51,34.7
2025-10-07,21,66.91,68.25
2025-10-07,22,48.79,59.38
2025-10-07,23,39.44,38.5
2025-10-07,24,35.26,34.53
2025-10-08,1,29.82,34.7
2025-10-08,2,28.82,35.78
2025-10-08,3,28.25,34.67
2025-10-08,4,27.59,33.5
2025-10-08,5,27.51,36.19
2025-10-08,6,29.18,37.84
2025-10-08,7,33.22,42
2025-10-08,8,35.23,45.62
2025-10-08,9,26.03,28.23
2025-10-08,10,22.96,27.69
2025-10-08,11,22.76,32.82
2025-10-08,12,25.79,31.53
2025-10-08,13,32.17,32.88
2025-10-08,14,34.84,22.77
2025-10-08,15,34.04,19.38
2025-10-08,16,31.15,19.72
2025-10-08,17,29.75,8.38
2025-10-08,18,33.51,7.75
2025-10-08,19,47.15,26.65
2025-10-08,20,60.44,61.46
2025-10-08,21,73.25,78.87
2025-10-08,22,52.31,55.79
2025-10-08,23,42.07,46.06
2025-10-08,24,34.87,37.08
2025-10-09,1,35.96,38.51
2025-10-09,2,32.88,35.89
2025-10-09,3,31.61,33.9
2025-10-09,4,30.52,31.98
2025-10-09,5,29.39,30.08
2025-10-09,6,31.44,33.95
2025-10-09,7,34.21,40.84
2025-10-09,8,35.9,37.64
2025-10-09,9,25.18,23.94
2025-10-09,10,18.83,23.25
2025-10-09,11,16.58,22.91
2025-10-09,12,17.72,20.91
2025-10-09,13,22.73,19.77
2025-10-09,14,26.03,16.83
2025-10-09,15,23.74,8.29
2025-10-09,16,20.55,6.32
2025-10-09,17,23.25,-0.04
2025-10-09,18,25.99,7.44
2025-10-09,19,40.6,28.89
2025-10-09,20,54.35,38.52
2025-10-09,21,49.16,52.19
2025-10-09,22,41.47,39.22
2025-10-09,23,32.63,34.41
2025-10-09,24,29.31,28.72
2025-10-10,1,29.33,28.08
2025-10-10,2,27.41,28.21
2025-10-10,3,26.58,29.23
2025-10-10,4,25.79,28.82
2025-10-10,5,26.01,31.36
2025-10-10,6,28.01,31.58
2025-10-10,7,32,42.43
2025-10-10,8,34.31,39.73
2025-10-10,9,23.53,23.11
2025-10-10,10,17.55,19.42
2025-10-10,11,16.87,19.5
2025-10-10,12,19.14,17.77
2025-10-10,13,22.31,23.27
2025-10-10,14,27.91,24.8
2025-10-10,15,28.92,43.74
2025-10-10,16,29.69,34.16
2025-10-10,17,27.34,39.14
2025-10-10,18,27.53,75.51
2025-10-10,19,66.07,143.63
2025-10-10,20,68.52,103.17
2025-10-10,21,50.77,95.56
2025-10-10,22,41.52,53.42
2025-10-10,23,33.51,36.31
2025-10-10,24,29.21,30.38
2025-11-03,13,23.73,19.92
2025-11-03,14,23.15,19.49
2025-11-03,15,22.17,16.92
2025-11-03,16,25.56,15.83
2025-11-03,17,35.78,39.86
2025-11-03,18,75.4,58.23
2025-11-03,19,54.97,28.12
2025-11-03,20,42.89,27.16
2025-11-03,21,39.69,25.89
2025-11-03,22,36.64,29.74
2025-11-03,23,30.51,27.42
2025-11-03,24,26.27,22.52
2025-11-04,1,25.53,23.33
2025-11-04,2,23.96,20.94
2025-11-04,3,23.26,20.39
2025-11-04,4,23.33,21.09
2025-11-04,5,25.02,24.25
2025-11-04,6,31.13,29.98
2025-11-04,7,36.92,38.71
2025-11-04,8,26.57,26.9
2025-11-04,9,12.33,14.33
2025-11-04,10,7.08,12.06
2025-11-04,11,9.31,3.71
2025-11-04,12,11.73,-0.48
2025-11-04,13,15.41,6.52
2025-11-04,14,18.68,14.98
2025-11-04,15,22.36,16.29
2025-11-04,16,25.53,14.37
2025-11-04,17,39.48,37.38
2025-11-04,18,64.34,36.26
2025-11-04,19,48.11,29.68
2025-11-04,20,41.66,27.25
2025-11-04,21,35.9,20.81
2025-11-04,22,29.03,22.93
2025-11-04,23,26.56,20.67
2025-11-04,24,25.77,17.58
2025-11-05,1,18.11,17.1
2025-11-05,2,17.49,16.48
2025-11-05,3,17.93,15.1
2025-11-05,4,18.9,13.59
2025-11-05,5,21.6,18.02
2025-11-05,6,26.77,22.2
2025-11-05,7,31.57,28.7
2025-11-05,8,27.21,24.64
2025-11-05,9,14.86,7.74
2025-11-05,10,15.23,9.21
2025-11-05,11,18.55,17.53
2025-11-05,12,24.42,25.14
2025-11-05,13,30.52,32.96
2025-11-05,14,32.19,36.94
2025-11-05,15,34.22,33.07
2025-11-05,16,39.94,28.98
2025-11-05,17,73.17,78.28
2025-11-05,18,147.5,40.6
2025-11-05,19,85.18,44.75
2025-11-05,20,69.18,35.73
2025-11-05,21,40.52,30.19
2025-11-05,22,31.5,31.8
2025-11-05,23,29.32,33.9
2025-11-05,24,27.26,30.25
2025-11-06,1,26.97,34.34
2025-11-06,2,28.7,34.9
2025-11-06,3,32.34,21.35
2025-11-06,4,34.58,24.98
2025-11-06,5,36.81,25.87
2025-11-06,6,44.19,45.47
2025-11-06,7,50.94,43.89
2025-11-06,8,38.95,38.11
2025-11-06,9,28.43,33.68
2025-11-06,10,28.81,41.27
2025-11-06,11,28.68,39
2025-11-06,12,32.57,55.59
2025-11-06,13,36.23,50.19
2025-11-06,14,43.97,27.59
2025-11-06,15,52.99,27.55
2025-11-06,16,60.88,28.85
2025-11-06,17,89.26,54.88
2025-11-06,18,110.99,53.45
2025-11-06,19,73.27,31.3
2025-11-06,20,43.04,25.56
2025-11-06,21,34.01,20.09
2025-11-06,22,28.96,22.22
2025-11-06,23,24.9,18.18
2025-11-06,24,22.34,15.04
2025-11-30,15,25.06,5.39
2025-11-30,16,26.41,11.38
2025-11-30,17,22.58,-1.01
2025-11-30,18,24.51,0.81
2025-11-30,19,31.58,2.34
2025-11-30,20,36.33,2.22
2025-11-30,21,39.96,2.04
2025-11-30,22,45.65,2.05
2025-11-30,23,49.09,0.15
2025-11-30,24,45.56,-3.33
2025-12-01,1,38.69,-3.46
2025-12-01,2,38.93,-0.8
2025-12-01,3,38.03,-0.5
2025-12-01,4,39.81,0.74
2025-12-01,5,45.63,-0.42
2025-12-01,6,52.49,59.92
2025-12-01,7,88.43,13.13
2025-12-01,8,97.11,18.33
2025-12-01,9,117.6,76.83
2025-12-01,10,101.37,81.22
2025-12-01,11,92.6,89.18
2025-12-01,12,85.43,87.77
2025-12-01,13,77.72,81.5
2025-12-01,14,71.9,79.06
2025-12-01,15,68.52,59.65
2025-12-01,16,73.96,37.37
2025-12-01,17,92.66,77.22
2025-12-01,18,125.75,138.07
2025-12-01,19,121.25,193.81
2025-12-01,20,112.7,249.2
2025-12-01,21,129.05,400.19
2025-12-01,22,104.56,496.57
2025-12-01,23,94.25,309.03
2025-12-01,24,64.88,76.52
2025-12-02,1,53.59,39.93
2025-12-02,2,47.64,44.21
2025-12-02,3,40.93,33.3
2025-12-02,4,32.2,3.06
2025-12-02,5,36.56,1.76
2025-12-02,6,46.11,25.44
2025-12-02,7,71.48,33.89
2025-12-02,8,67.32,42.32
2025-12-02,9,61.49,34.63
2025-12-02,10,41.81,27.86
2025-12-02,11,38.75,25.79
2025-12-02,12,34.19,23.15
2025-12-02,13,32.54,18.14
2025-12-02,14,28.72,10.33
2025-12-02,15,25.98,10.22
2025-12-02,16,26.41,15.9
2025-12-02,17,42.31,41.92
2025-12-02,18,59.82,51.99
2025-12-02,19,66.64,48.84
2025-12-02,20,67.43,51.29
2025-12-02,21,57.64,55.1
2025-12-02,22,50.17,49.86
2025-12-02,23,41.11,48.3
2025-12-02,24,37.08,42.58
2025-12-03,1,42.43,40.81
2025-12-03,2,38.62,42.69
2025-12-03,3,41.37,42.18
2025-12-03,4,40.62,37.7
2025-12-03,5,43.14,37.98
2025-12-03,6,57.28,49.43
2025-12-03,7,68.26,62.2
2025-12-03,8,68.02,60.98
2025-12-03,9,54.34,89.93
2025-12-03,10,42.07,80.71
2025-12-03,11,42.41,58.37
2025-12-03,12,40.58,65.75
2025-12-03,13,38.5,66.02
2025-12-03,14,37.78,59.74
2025-12-03,15,37,60.98
2025-12-03,16,38.89,62.89
2025-12-03,17,53.47,63.33
2025-12-03,18,56.48,54.85
2025-12-03,19,55.98,45.39
2025-12-03,20,56.12,48.41
2025-12-03,21,49.74,43.11
2025-12-03,22,41.53,40.19
2025-12-03,23,40.76,31.25
2025-12-03,24,37.84,26.74
2025-12-27,14,13.77,9.84
2025-12-27,15,14.58,14.93
2025-12-27,16,15.32,22
2025-12-27,17,17.14,39.63
2025-12-27,18,22.54,26.69
2025-12-27,19,16.07,14.46
2025-12-27,20,12.47,12.88
2025-12-27,21,10.08,12.23
2025-12-27,22,8.3,12.95
2025-12-27,23,8.89,11.87
2025-12-27,24,4.18,8.48
2025-12-28,1,0.34,7.14
2025-12-28,2,-2.08,3.12
2025-12-28,3,-4.25,3.25
2025-12-28,4,-4.24,10.92
2025-12-28,5,-1.45,14.14
2025-12-28,6,3.5,10.48
2025-12-28,7,5.85,11.3
2025-12-28,8,9.21,18.35
2025-12-28,9,12.74,17.23
2025-12-28,10,12.48,9.76
2025-12-28,11,13.27,12.29
2025-12-28,12,15.55,7
2025-12-28,13,17.06,10.33
2025-12-28,14,18.63,19.15
2025-12-28,15,25.17,21.52
2025-12-28,16,22.45,21.2
2025-12-28,17,26.31,20.76
2025-12-28,18,29.28,20.8
2025-12-28,19,22.16,20.99
2025-12-28,20,21.44,21.94
2025-12-28,21,18.74,23.75
2025-12-28,22,15.88,21.8
2025-12-28,23,16.2,21.87
2025-12-28,24,14.24,24.33
2025-12-29,1,18.18,29.66
2025-12-29,2,19.37,23.85
2025-12-29,3,18.37,19.19
2025-12-29,4,15.86,20.55
2025-12-29,5,-1.5,13.42
2025-12-29,6,-10.97,1.24
2025-12-29,7,-7.77,-0.85
2025-12-29,8,-2.3,-5.17
2025-12-29,9,-1.47,-3.98
2025-12-29,10,7.79,-6.63
2025-12-29,11,2.74,-3.59
2025-12-29,12,4.9,17.49
2025-12-29,13,5.18,19.05
2025-12-29,14,4.92,22.57
2025-12-29,15,3.85,13.3
2025-12-29,16,10.44,3.24
2025-12-29,17,-1.84,5.08
2025-12-29,18,-0.34,14.43
2025-12-29,19,5.66,28.3
2025-12-29,20,14.79,26.56
2025-12-29,21,24.5,32.01
2025-12-29,22,27.29,28.85
2025-12-29,23,22.84,23.71
2025-12-29,24,18.86,21.98
2025-12-30,1,23.61,21.22
2025-12-30,2,20.08,18.29
2025-12-30,3,19.66,21.87
2025-12-30,4,20.02,28.26
2025-12-30,5,20.93,32.19
2025-12-30,6,25.51,29.46
2025-12-30,7,35.79,28.47
2025-12-30,8,44.1,29.09
2025-12-30,9,32.26,22.66
2025-12-30,10,25.38,16.52
2025-12-30,11,20.5,18.32
2025-12-30,12,17.57,16.63
2025-12-30,13,15.14,16.41
2025-12-30,14,13.29,15.64
2025-12-30,15,10.23,16.42
2025-12-30,16,10.66,13.67
2025-12-30,17,23.88,30.03
2025-12-30,18,40.33,38.17
2025-12-30,19,41.53,37
2025-12-30,20,37.82,34.58
2025-12-30,21,36.28,35.01
2025-12-30,22,32.16,39.24
2025-12-30,23,28.94,31.41
2025-12-30,24,26.34,26.18
2026-01-23,17,28.25,-0.88
2026-01-23,18,21.74,8.88
2026-01-23,19,22.92,22.95
2026-01-23,20,25.28,22.93
2026-01-23,21,26.83,27.09
2026-01-23,22,28.7,23.2
2026-01-23,23,28.98,14.33
2026-01-23,24,30.09,10.72
2026-01-24,1,16.25,30.42
2026-01-24,2,17.5,30.46
2026-01-24,3,17.75,32.25
2026-01-24,4,20.96,31.67
2026-01-24,5,24.04,36.61
2026-01-24,6,30.15,43.17
2026-01-24,7,35.17,55.69
2026-01-24,8,39.08,63.29
2026-01-24,9,70.4,45.27
2026-01-24,10,104.17,29.12
2026-01-24,11,98.02,52.85
2026-01-24,12,91.31,11.7
2026-01-24,13,107.5,-5.2
2026-01-24,14,86.34,-31.25
2026-01-24,15,88.85,-42.09
2026-01-24,16,89.41,-40.83
2026-01-24,17,88.6,-28.03
2026-01-24,18,84.53,88.86
2026-01-24,19,78.32,17.6
2026-01-24,20,94.35,0.06
2026-01-24,21,92.01,-31.22
2026-01-24,22,122.02,-26.17
2026-01-24,23,170.35,-29.72
2026-01-24,24,129.88,-6.84
2026-01-25,1,139.55,43.52
2026-01-25,2,130.17,8.64
2026-01-25,3,119.36,-1.94
2026-01-25,4,141.73,48.2
2026-01-25,5,119.29,-3.13
2026-01-25,6,174.37,6.56
2026-01-25,7,125.88,-2.18
2026-01-25,8,119.38,24.11
2026-01-25,9,147.55,17.62
2026-01-25,10,142.74,5.52
2026-01-25,11,166.06,17.91
2026-01-25,12,140.49,18.8
2026-01-25,13,142.02,12.41
2026-01-25,14,137.91,17.76
2026-01-25,15,135.84,25.76
2026-01-25,16,115.69,21.98
2026-01-25,17,120.99,10.19
2026-01-25,18,142.13,5.71
2026-01-25,19,166.12,79.16
2026-01-25,20,151.62,122.56
2026-01-25,21,256.61,258.63
2026-01-25,22,256.75,218.26
2026-01-25,23,434.8,300.21
2026-01-25,24,654.04,238.45
2026-01-26,1,487.93,134.37
2026-01-26,2,425.24,171.02
2026-01-26,3,561.38,121.51
2026-01-26,4,436.57,134.38
2026-01-26,5,489.38,125.71
2026-01-26,6,518.89,96.46
2026-01-26,7,522.41,104.22
2026-01-26,8,756.2,107.67
2026-01-26,9,958.29,87.17
2026-01-26,10,239.15,24.9
2026-01-26,11,128.69,0.1
2026-01-26,12,114.09,-0.69
2026-01-26,13,110.73,-0.6
2026-01-26,14,94.82,-1.11
2026-01-26,15,75.4,-0.79
2026-01-26,16,89.71,-1.84
2026-01-26,17,80.23,14.01
2026-01-26,18,214.56,159.9
2026-01-26,19,299.78,169.96
2026-01-26,20,292.9,156.82
2026-01-26,21,363.82,165.17
2026-01-26,22,421.97,173.94
2026-01-26,23,463.27,124.71
2026-01-26,24,249.26,100.86
2026-02-19,14,25.35,17.96
2026-02-19,15,22.68,31.37
2026-02-19,16,23.66,37.76
2026-02-19,17,21.16,40.45
2026-02-19,18,29.77,43.52
2026-02-19,19,34.66,49.33
2026-02-19,20,25.22,64.82
2026-02-19,21,24.04,71.28
2026-02-19,22,21.89,60.65
2026-02-19,23,19.81,30.22
2026-02-19,24,20.59,27.59
2026-02-20,1,16.93,25.4
2026-02-20,2,17.06,26.67
2026-02-20,3,16.43,24.89
2026-02-20,4,16.45,22.06
2026-02-20,5,16.83,19.85
2026-02-20,6,21.49,22.4
2026-02-20,7,26.98,26.01
2026-02-20,8,27.81,25.79
2026-02-20,9,20.76,19.43
2026-02-20,10,18.03,17.18
2026-02-20,11,17.48,15.91
2026-02-20,12,18.65,16.23
2026-02-20,13,18.44,16.51
2026-02-20,14,19.01,16.13
2026-02-20,15,20.45,22.38
2026-02-20,16,21.39,38.91
2026-02-20,17,21.53,54.22
2026-02-20,18,28.72,85.83
2026-02-20,19,30.73,66.66
2026-02-20,20,26.17,49.05
2026-02-20,21,23.59,60.89
2026-02-20,22,21.32,56.82
2026-02-20,23,18.79,31.86
2026-02-20,24,19.57,30.61
2026-02-21,1,20.23,22.47
2026-02-21,2,19.78,21.93
2026-02-21,3,18,19.07
2026-02-21,4,18.21,21.16
2026-02-21,5,18.52,31.85
2026-02-21,6,18.77,22.84
2026-02-21,7,16.9,29.02
2026-02-21,8,16.01,25.35
2026-02-21,9,14.46,33.52
2026-02-21,10,12.26,24.77
2026-02-21,11,11.3,10.46
2026-02-21,12,10.59,7.82
2026-02-21,13,10.61,2.67
2026-02-21,14,6.65,1.61
2026-02-21,15,5.2,6.12
2026-02-21,16,4.07,7.94
2026-02-21,17,2.93,8.49
2026-02-21,18,12.02,29.51
2026-02-21,19,18.51,36.25
2026-02-21,20,16.29,34.1
2026-02-21,21,12.85,32.1
2026-02-21,22,10.36,41.35
2026-02-21,23,8.85,34.39
2026-02-21,24,5.15,14.6
2026-02-22,1,-1.89,4.71
2026-02-22,2,-3.99,2
2026-02-22,3,-5.25,1.98
2026-02-22,4,-4.54,1.57
2026-02-22,5,-0.88,-4.2
2026-02-22,6,1.62,-4.75
2026-02-22,7,5.23,-3.01
2026-02-22,8,8.1,-2.48
2026-02-22,9,3.74,-4.04
2026-02-22,10,0.64,-10.48
2026-02-22,11,-0.01,-6.77
2026-02-22,12,1.95,-2.94
2026-02-22,13,1.03,-3.14
2026-02-22,14,2.02,-4.28
2026-02-22,15,2.06,-5.06
2026-02-22,16,1.91,-5.57
2026-02-22,17,-0.19,-3.08
2026-02-22,18,16.58,6.06
2026-02-22,19,31.06,40.79
2026-02-22,20,35.95,35.24
2026-02-22,21,36.07,30.41
2026-02-22,22,29.4,28.89
2026-02-22,23,25.46,23.89
2026-02-22,24,21.7,21
2026-03-18,14,8.96,12.52
2026-03-18,15,10.09,9.6
2026-03-18,16,10.9,3.78
2026-03-18,17,10.45,-0.51
2026-03-18,18,13.08,3.83
2026-03-18,19,30.57,36.6
2026-03-18,20,40.52,42.85
2026-03-18,21,34.34,29.99
2026-03-18,22,24.63,25.92
2026-03-18,23,18.31,22.37
2026-03-18,24,15.4,21.06
2026-03-19,1,18.37,19.53
2026-03-19,2,19.1,16.73
2026-03-19,3,19.65,17.23
2026-03-19,4,21.52,17.42
2026-03-19,5,22.77,16.7
2026-03-19,6,27.68,20.64
2026-03-19,7,31.85,23.56
2026-03-19,8,32.22,24.05
2026-03-19,9,23.9,10.86
2026-03-19,10,9.99,1.65
2026-03-19,11,8.08,-0.16
2026-03-19,12,13.04,0.1
2026-03-19,13,15.71,-0.05
2026-03-19,14,18.69,0.09
2026-03-19,15,20.79,0.32
2026-03-19,16,23.22,1.3
2026-03-19,17,22.41,1.97
2026-03-19,18,24.05,13.19
2026-03-19,19,29.69,31.66
2026-03-19,20,52.34,37.63
2026-03-19,21,39.03,20.98
2026-03-19,22,27.54,19.2
2026-03-19,23,23.04,17.29
2026-03-19,24,21.36,16.22
2026-03-20,1,19.97,20.04
2026-03-20,2,19.83,18.55
2026-03-20,3,18.67,15.4
2026-03-20,4,18.63,13.54
2026-03-20,5,17.43,14.11
2026-03-20,6,21.4,16.03
2026-03-20,7,26.61,17.43
2026-03-20,8,30.08,19.04
2026-03-20,9,20.86,10.54
2026-03-20,10,9.62,0.13
2026-03-20,11,9.74,-0.17
2026-03-20,12,10.65,-0.25
2026-03-20,13,14.48,0.22
2026-03-20,14,16.92,5.13
2026-03-20,15,21.14,10.51
2026-03-20,16,24.72,20.89
2026-03-20,17,19.91,18.09
2026-03-20,18,12.93,15.46
2026-03-20,19,23,19.44
2026-03-20,20,34.87,17.71
2026-03-20,21,15.77,8.59
2026-03-20,22,8.32,7.2
2026-03-20,23,9.39,6.24
2026-03-20,24,13.09,8.92
2026-03-21,1,12.74,15.42
2026-03-21,2,13.48,15.32
2026-03-21,3,12.44,15.09
2026-03-21,4,15.06,16.78
2026-03-21,5,15.63,16.88
2026-03-21,6,16.87,12.58
2026-03-21,7,20.48,16.06
2026-03-21,8,20.31,19.41
2026-03-21,9,16.45,15.94
2026-03-21,10,4.37,7.8
2026-03-21,11,4.46,2.9
2026-03-21,12,6.01,3.3
2026-03-21,13,11.19,6.41
2026-03-21,14,16.16,16.96
2026-03-21,15,21.19,14.52
2026-03-21,16,20.18,25.31
2026-03-21,17,26.92,30.13
2026-03-21,18,20.05,23.59
2026-03-21,19,19.1,19.55
2026-03-21,20,26.23,22.25
2026-03-21,21,20.79,18.59
2026-03-21,22,16.02,19.21
2026-03-21,23,18.13,19.1
2026-03-21,24,13.23,19.04
2026-04-14,15,10.9,51.58
2026-04-14,16,8.22,55.81
2026-04-14,17,15.01,72.75
2026-04-14,18,18.33,59.34
2026-04-14,19,19.31,28.67
2026-04-14,20,24.27,25.81
2026-04-14,21,27.75,32.53
2026-04-14,22,30.7,21.72
2026-04-14,23,23.61,22.78
2026-04-14,24,15.88,15.48
2026-04-15,1,6.64,12.1
2026-04-15,2,10.05,13.34
2026-04-15,3,7.07,1.68
2026-04-15,4,10.3,-4.15
2026-04-15,5,17.78,14.89
2026-04-15,6,24.27,32.46
2026-04-15,7,32.16,36.14
