"Fecha","Hora","DAM","RTM"
2024-09-27,14,31.05,21.34
2024-09-27,15,32.1,22.91
2024-09-27,16,38.21,30.87
2024-09-27,17,37.84,35.53
2024-09-27,18,42.56,35.22
2024-09-27,19,64.15,52.53
2024-09-27,20,71.99,43.47
2024-09-27,21,41.94,28.98
2024-09-27,22,31.91,25.17
2024-09-27,23,27.4,21.51
2024-09-27,24,24.57,20.29
2024-10-21,14,34.93,78.53
2024-10-21,15,32.18,32.01
2024-10-21,16,32.19,28.77
2024-10-21,17,30.26,25.44
2024-10-21,18,37.48,32.91
2024-10-21,19,57.12,25.18
2024-10-21,20,40.23,23.49
2024-10-21,21,23.84,17.66
2024-10-21,22,22.14,17.04
2024-10-21,23,18.79,14.84
2024-10-21,24,17.6,15.5
2024-10-22,1,14,15.26
2024-10-22,2,12.84,13.77
2024-10-22,3,12.45,12.38
2024-10-22,4,13.17,14.56
2024-10-22,5,15.01,18.43
2024-10-22,6,19.64,22.37
2024-10-22,7,23.61,23.94
2024-10-22,8,25.73,25.55
2024-10-22,9,21.36,19.77
2024-10-22,10,13.98,16.43
2024-10-22,11,16.64,15.45
2024-10-22,12,22.15,42.98
2024-10-22,13,24.2,67.66
2024-10-22,14,30.9,53.06
2024-10-22,15,35.07,30.87
2024-10-22,16,38.75,38.22
2024-10-22,17,49.37,56.4
2024-10-22,18,97.02,97.57
2024-10-22,19,152.35,281.89
2024-10-22,20,77.19,87.18
2024-10-22,21,30.18,32.49
2024-10-22,22,22.63,21.71
2024-10-22,23,18.73,17.92
2024-10-22,24,16.1,16.84
2024-10-23,1,15.45,15.1
2024-10-23,2,13.54,14.71
2024-10-23,3,13.48,13.4
2024-10-23,4,14.11,13.3
2024-10-23,5,16.14,14.04
2024-10-23,6,19.44,17.26
2024-10-23,7,24.69,23.22
2024-10-23,8,26.27,22.93
2024-10-23,9,22.46,17.5
2024-10-23,10,18.36,13.85
2024-10-23,11,21.71,14.79
2024-10-23,12,29.5,19.73
2024-10-23,13,33.93,37.2
2024-10-23,14,42.29,50.49
2024-10-23,15,52.24,35.79
2024-10-23,16,69.74,63.74
2024-10-23,17,83.48,64.03
2024-10-23,18,125.37,173.4
2024-10-23,19,185.33,262.03
2024-10-23,20,79.63,70.8
2024-10-23,21,27.79,22.57
2024-10-23,22,23.05,18.02
2024-10-23,23,18.46,17.13
2024-10-23,24,16.06,17.35
2024-10-24,1,16.96,19.41
2024-10-24,2,15.85,18.38
2024-10-24,3,15.34,17.88
2024-10-24,4,14.84,17.86
2024-10-24,5,14.91,19.27
2024-10-24,6,16.92,19.88
2024-10-24,7,18.14,25.46
2024-10-24,8,17.37,24.79
2024-10-24,9,15.5,16.4
2024-10-24,10,17.45,16.44
2024-10-24,11,21.97,15.11
2024-10-24,12,36.07,24.43
2024-10-24,13,41.41,27.26
2024-10-24,14,54.62,41.98
2024-10-24,15,45.41,24.15
2024-10-24,16,55.21,18.67
2024-10-24,17,41.52,22.8
2024-10-24,18,38.67,29.25
2024-10-24,19,46.57,35.22
2024-10-24,20,29.6,25.67
2024-10-24,21,23.72,22.92
2024-10-24,22,21.79,21.7
2024-10-24,23,20.14,22.33
2024-10-24,24,17.5,19.33
2024-11-17,17,-41.34,-683.41
2024-11-17,18,-48.02,-123.76
2024-11-17,19,-45.6,-23.16
2024-11-17,20,-29.83,1.26
2024-11-17,21,-12.5,11.69
2024-11-17,22,-19.13,21.27
2024-11-17,23,-15,21.85
2024-11-17,24,-16.95,11.43
2024-11-18,1,-32.1,5
2024-11-18,2,-33.39,7.28
2024-11-18,3,-37.58,5.36
2024-11-18,4,-36.16,6.06
2024-11-18,5,-31.46,5.63
2024-11-18,6,-21.62,11.62
2024-11-18,7,-14.96,16.31
2024-11-18,8,-1.96,14.18
2024-11-18,9,11.41,9.53
2024-11-18,10,11.42,9.06
2024-11-18,11,12.33,12.12
2024-11-18,12,18.01,15.71
2024-11-18,13,20.31,11.45
2024-11-18,14,33.43,16.36
2024-11-18,15,56.05,16.63
2024-11-18,16,73.12,40.08
2024-11-18,17,66.46,32.83
2024-11-18,18,65.87,51.16
2024-11-18,19,40.55,31.5
2024-11-18,20,36.61,46.26
2024-11-18,21,28.89,27.23
2024-11-18,22,23.69,22.68
2024-11-18,23,20.85,18.14
2024-11-18,24,19.6,17.65
2024-11-19,1,20.11,14.93
2024-11-19,2,17.52,15.12
2024-11-19,3,16.23,15.15
2024-11-19,4,16.7,15.18
2024-11-19,5,17.06,16.77
2024-11-19,6,19.38,19.47
2024-11-19,7,28.88,24.9
2024-11-19,8,22.42,18.09
2024-11-19,9,12.33,6.28
2024-11-19,10,13.95,8.73
2024-11-19,11,24.25,5.5
2024-11-19,12,37.63,6.07
2024-11-19,13,42.74,13.25
2024-11-19,14,39.91,25.18
2024-11-19,15,72.88,40.07
2024-11-19,16,75.9,40.7
2024-11-19,17,79.53,88.72
2024-11-19,18,126.82,70.5
2024-11-19,19,57.78,28.63
2024-11-19,20,37.5,37.53
2024-11-19,21,25.21,34.97
2024-11-19,22,22.04,29.61
2024-11-19,23,17.43,26.5
2024-11-19,24,16.89,21.16
2024-11-20,1,16.75,19.66
2024-11-20,2,13.78,18.37
2024-11-20,3,-6.11,17.15
2024-11-20,4,-25.99,18.36
2024-11-20,5,-27.36,-10.19
2024-11-20,6,-36.68,-53.99
2024-11-20,7,-40,-51.83
2024-11-20,8,-26.69,-42.69
2024-11-20,9,-13.33,-3.81
2024-11-20,10,-10.01,-14.33
2024-11-20,11,-5.69,-14.38
2024-11-20,12,2.45,-4.02
2024-11-20,13,4.31,-0.23
2024-11-20,14,5.74,7.31
2024-11-20,15,7.02,7.97
2024-11-20,16,11.25,9.83
2024-11-20,17,14.04,48.8
2024-11-20,18,52.24,90.8
2024-11-20,19,35.53,75.96
2024-11-20,20,27.86,67.14
2024-11-20,21,27.46,35.26
2024-11-20,22,29.39,27.89
2024-11-20,23,22.79,25.81
2024-11-20,24,20.29,24.8
2024-12-14,14,21.57,21.57
2024-12-14,15,21.38,22.08
2024-12-14,16,21.49,22.24
2024-12-14,17,34.4,45.62
2024-12-14,18,49.94,372.53
2024-12-14,19,36.79,55.23
2024-12-14,20,32.24,43.48
2024-12-14,21,33.46,32.46
2024-12-14,22,30.24,28.64
2024-12-14,23,26.83,25.71
2024-12-14,24,24.1,23.91
2024-12-15,1,25.2,23.36
2024-12-15,2,20.61,22.16
2024-12-15,3,19.05,20.9
2024-12-15,4,17.18,20.62
2024-12-15,5,17.74,20.62
2024-12-15,6,20.67,21.01
2024-12-15,7,21.71,22.6
2024-12-15,8,23.55,22.57
2024-12-15,9,20.73,20.89
2024-12-15,10,18.61,16.71
2024-12-15,11,10.65,15.24
2024-12-15,12,4.07,13.51
2024-12-15,13,1.73,13.86
2024-12-15,14,-0.8,13.27
2024-12-15,15,-3.19,14.79
2024-12-15,16,-2.97,13.68
2024-12-15,17,-3.76,24.15
2024-12-15,18,10.83,14.5
2024-12-15,19,6.24,12.49
2024-12-15,20,3.23,1.01
2024-12-15,21,9.57,-0.86
2024-12-15,22,2.24,-1.6
2024-12-15,23,3.78,-2.1
2024-12-15,24,1.57,-3.9
2024-12-16,1,5.09,-13.27
2024-12-16,2,1.62,-8.06
2024-12-16,3,1.17,-7.74
2024-12-16,4,4.58,-3.57
2024-12-16,5,6.14,1.8
2024-12-16,6,22.1,28.84
2024-12-16,7,31.96,37.76
2024-12-16,8,32.09,34.1
2024-12-16,9,31.02,30.14
2024-12-16,10,19.68,22.29
2024-12-16,11,17.38,21.83
2024-12-16,12,17.03,29
2024-12-16,13,18.52,30.82
2024-12-16,14,21.4,32.4
2024-12-16,15,23.46,26.87
2024-12-16,16,27.34,22.38
2024-12-16,17,32.11,39.55
2024-12-16,18,42.88,71.75
2024-12-16,19,33.09,38.06
2024-12-16,20,26.32,37.12
2024-12-16,21,28.96,33.29
2024-12-16,22,25.35,31.22
2024-12-16,23,27.89,28.79
2024-12-16,24,25.81,28.59
2024-12-17,1,25.35,28.66
2024-12-17,2,23.48,30.26
2024-12-17,3,22.74,31.36
2024-12-17,4,22.72,32.1
2024-12-17,5,27.34,30.1
2024-12-17,6,29.71,29.82
2024-12-17,7,31.56,36.5
2024-12-17,8,34.45,32.91
2024-12-17,9,30.1,25.33
2024-12-17,10,23.53,19.56
2024-12-17,11,23.61,18.58
2024-12-17,12,20.4,17.96
2024-12-17,13,19.46,14.33
2024-12-17,14,18.98,8.29
2024-12-17,15,19.02,5.82
2024-12-17,16,19.29,4.57
2024-12-17,17,26.44,15.7
2024-12-17,18,45.05,29.14
2024-12-17,19,32.36,25.9
2024-12-17,20,26.3,23.18
2024-12-17,21,23.17,21.27
2024-12-17,22,23.36,20.31
2024-12-17,23,22.51,21.22
2024-12-17,24,22.44,18.63
2025-01-10,14,3.77,19.49
2025-01-10,15,4.54,16.67
2025-01-10,16,1.59,18.54
2025-01-10,17,-1.62,22.01
2025-01-10,18,8.11,44.67
2025-01-10,19,15.87,45.16
2025-01-10,20,27.03,39.49
2025-01-10,21,33.11,41.89
2025-01-10,22,39.08,40.6
2025-01-10,23,34.72,43.66
2025-01-10,24,31.4,38.86
2025-01-11,1,34.15,38.15
2025-01-11,2,32.89,33.81
2025-01-11,3,32.43,32.98
2025-01-11,4,33.66,34.9
2025-01-11,5,34.37,35.35
2025-01-11,6,40.99,38.73
2025-01-11,7,45.06,103.06
2025-01-11,8,43.47,286.86
2025-01-11,9,37.75,150.56
2025-01-11,10,34.69,84.62
2025-01-11,11,30.8,67.35
2025-01-11,12,23.95,59.83
2025-01-11,13,12.05,69.94
2025-01-11,14,5.52,8.3
2025-01-11,15,2.25,1.38
2025-01-11,16,2.38,-1.85
2025-01-11,17,6.07,2.5
2025-01-11,18,26.05,27.26
2025-01-11,19,29.83,30.07
2025-01-11,20,26.21,26.29
2025-01-11,21,26.37,25.95
2025-01-11,22,25.15,26.18
2025-01-11,23,24.27,28
2025-01-11,24,25.74,29.58
2025-01-12,1,24.06,13.04
2025-01-12,2,26.54,30.43
2025-01-12,3,26.14,33.03
2025-01-12,4,27.81,42.04
2025-01-12,5,28.41,40.51
2025-01-12,6,30.75,43.41
2025-01-12,7,42.63,46.76
2025-01-12,8,40.88,50.2
2025-01-12,9,29.96,29.01
2025-01-12,10,25.04,27.55
2025-01-12,11,20.71,29.08
2025-01-12,12,16.76,24.69
2025-01-12,13,17.96,17.82
2025-01-12,14,17.92,15.29
2025-01-12,15,15.03,8.75
2025-01-12,16,16.44,3.45
2025-01-12,17,23.83,20.58
2025-01-12,18,31.43,38.35
2025-01-12,19,35.68,38.57
2025-01-12,20,37.52,34.94
2025-01-12,21,39.3,29.27
2025-01-12,22,36.81,28.59
2025-01-12,23,26.23,26.11
2025-01-12,24,15.49,-14.65
2025-01-13,1,8.4,-27.42
2025-01-13,2,2.47,-41.17
2025-01-13,3,2.01,-38.57
2025-01-13,4,-4.65,-62.75
2025-01-13,5,-1.27,-66.74
2025-01-13,6,14.74,-76.11
2025-01-13,7,19.54,-77.99
2025-01-13,8,8.96,-17.85
2025-01-13,9,21.84,-7.79
2025-01-13,10,26.3,20.78
2025-01-13,11,23.17,21.61
2025-01-13,12,23.2,21.21
2025-01-13,13,22.35,20.67
2025-01-13,14,20.92,20.75
2025-01-13,15,17.53,19.95
2025-01-13,16,16.18,19.75
2025-01-13,17,24.99,24.17
2025-01-13,18,39.38,41.43
2025-01-13,19,38.83,47.04
2025-01-13,20,42.52,7.97
2025-01-13,21,40.03,-16.59
2025-01-13,22,32.12,8.02
2025-01-13,23,28.2,28.39
2025-01-13,24,25.92,25.91
2025-02-06,14,21.51,18.06
2025-02-06,15,19.93,18.35
2025-02-06,16,20.16,17.33
2025-02-06,17,24.85,19.08
2025-02-06,18,26.45,40.69
2025-02-06,19,12.97,40.79
2025-02-06,20,4.13,8.35
2025-02-06,21,2.62,-11.97
2025-02-06,22,2.87,6.62
2025-02-06,23,5.87,3.76
2025-02-06,24,0.75,6.88
2025-02-07,1,4.01,14.86
2025-02-07,2,6.82,6.52
2025-02-07,3,12.63,-10.1
2025-02-07,4,20.84,-5.42
2025-02-07,5,26.25,13.7
2025-02-07,6,28.48,30.69
2025-02-07,7,35.82,33.09
2025-02-07,8,39.19,30.68
2025-02-07,9,27.14,28.1
2025-02-07,10,23.57,29.25
2025-02-07,11,20.65,27.3
2025-02-07,12,19.93,22.31
2025-02-07,13,18.93,19.99
2025-02-07,14,19.15,18.85
2025-02-07,15,18.81,19.14
2025-02-07,16,18.92,14.5
2025-02-07,17,20.03,12.77
2025-02-07,18,34.22,26.61
2025-02-07,19,17.83,23.78
2025-02-07,20,5.1,18.37
2025-02-07,21,1.55,18.13
2025-02-07,22,0.11,19.16
2025-02-07,23,-9.21,20.94
2025-02-07,24,0.28,11.3
2025-02-08,1,-14.65,16.88
2025-02-08,2,-18.07,5.15
2025-02-08,3,-11.7,-12.77
2025-02-08,4,-6.32,-11.53
2025-02-08,5,7.17,-2.27
2025-02-08,6,8.07,14.31
2025-02-08,7,16.91,17.67
2025-02-08,8,19.06,18.11
2025-02-08,9,11.52,16.41
2025-02-08,10,6.65,12.08
2025-02-08,11,5.54,4.51
2025-02-08,12,11.32,2.03
2025-02-08,13,14.62,6.3
2025-02-08,14,15.89,14.48
2025-02-08,15,17.16,16.49
2025-02-08,16,17.43,14.8
2025-02-08,17,16.93,14.88
2025-02-08,18,14.27,27.09
2025-02-08,19,1.35,25.89
2025-02-08,20,-5.16,22.32
2025-02-08,21,-6.38,22.77
2025-02-08,22,-10.27,9.93
2025-02-08,23,-2.8,18.17
2025-02-08,24,-5.13,23.86
2025-02-09,1,-10.58,20.53
2025-02-09,2,-10.42,0.26
2025-02-09,3,-1.11,-32.3
2025-02-09,4,4.09,-39.68
2025-02-09,5,11.12,-46.94
2025-02-09,6,13.9,-30.88
2025-02-09,7,13.28,-11.14
2025-02-09,8,16.64,12.82
2025-02-09,9,15.45,18.03
2025-02-09,10,18.19,-10.34
2025-02-09,11,22.37,6.85
2025-02-09,12,24.89,20.12
2025-02-09,13,23.78,19.7
2025-02-09,14,25.8,20.55
2025-02-09,15,22.92,19.17
2025-02-09,16,23.88,19.92
2025-02-09,17,24.78,21.62
2025-02-09,18,16.87,28.25
2025-02-09,19,1.55,30.87
2025-02-09,20,-8.7,18.07
2025-02-09,21,-0.41,23.66
2025-02-09,22,9.61,26.41
2025-02-09,23,14.4,-0.73
2025-02-09,24,14.98,17.46
2025-03-05,18,48.96,83.7
2025-03-05,19,56.29,114.53
2025-03-05,20,7.2,73.61
2025-03-05,21,4.91,25.94
2025-03-05,22,11.07,31.8
2025-03-05,23,13.33,31.66
2025-03-05,24,10.05,27.1
2025-03-06,1,12.12,23.76
2025-03-06,2,9.98,22.9
2025-03-06,3,14.31,21.6
2025-03-06,4,13.9,19.98
2025-03-06,5,15.67,19.01
2025-03-06,6,26.05,24.33
2025-03-06,7,31.46,-13.2
2025-03-06,8,25.89,-9.04
2025-03-06,9,16.01,-1.75
2025-03-06,10,7.6,-6.51
2025-03-06,11,1.15,-9.71
2025-03-06,12,-2.27,-10.13
2025-03-06,13,-4.63,-12.43
2025-03-06,14,-2.45,-8.2
2025-03-06,15,0.19,-7.89
2025-03-06,16,1.29,-6.06
2025-03-06,17,4.22,0.5
2025-03-06,18,6.81,-19.87
2025-03-06,19,-5,-30.65
2025-03-06,20,-5.69,-25.95
2025-03-06,21,0.46,-24.09
2025-03-06,22,-1.03,-18.16
2025-03-06,23,3.02,-14.6
2025-03-06,24,-3.47,-20.19
2025-03-07,1,-30.62,-23.18
2025-03-07,2,-22.66,2.22
2025-03-07,3,-15.06,-22.93
2025-03-07,4,-11.53,23.98
2025-03-07,5,-10.2,33.33
2025-03-07,6,8,47.92
2025-03-07,7,28.71,54.87
2025-03-07,8,46.94,43.23
2025-03-07,9,27.86,32.61
2025-03-07,10,24.07,28.01
2025-03-07,11,25,20.63
2025-03-07,12,28.4,25.05
2025-03-07,13,34.39,25.06
2025-03-07,14,38.92,28.9
2025-03-07,15,49.67,39.65
2025-03-07,16,48.9,41.33
2025-03-07,17,43.91,27.64
2025-03-07,18,68.23,57.51
2025-03-07,19,115.96,46.2
2025-03-07,20,14.67,23.68
2025-03-07,21,-19.04,-16.11
2025-03-07,22,-28.29,-28.54
2025-03-07,23,-11.6,-29.1
2025-03-07,24,-11.43,-35.86
2025-03-08,1,20.18,-29.96
2025-03-08,2,24.44,8.59
2025-03-08,3,27.84,10.98
2025-03-08,4,28.38,15.14
2025-03-08,5,30.79,18.99
2025-03-08,6,33.14,19.31
2025-03-08,7,35.45,21.29
2025-03-08,8,37.19,21
2025-03-08,9,32,22.66
2025-03-08,10,29.98,25.29
2025-03-08,11,30.77,33.13
2025-03-08,12,31.96,35.13
2025-03-08,13,31.4,41.77
2025-03-08,14,31.93,42.32
2025-03-08,15,32.16,55.5
2025-03-08,16,30.57,43.58
2025-03-08,17,27.53,29.29
2025-03-08,18,27.64,29.41
2025-03-08,19,21.11,32.29
2025-03-08,20,6.11,29.99
2025-03-08,21,4.18,27.83
2025-03-08,22,-12.84,-3.47
2025-03-08,23,-22.65,-46.07
2025-03-08,24,-36.15,-41.95
2025-04-01,15,20.72,14.35
2025-04-01,16,19.95,11.65
2025-04-01,17,16.64,-11.01
2025-04-01,18,13.62,-20.17
2025-04-01,19,-7.37,-42.84
2025-04-01,20,-7.33,-72.22
2025-04-01,21,-6.74,-87.55
2025-04-01,22,-13.26,-73.15
2025-04-01,23,-13.54,-2.37
2025-04-01,24,-16.02,-16.32
2025-04-02,1,-50.49,-17.66
2025-04-02,2,-52.62,-22.4
2025-04-02,3,-54.43,-28.6
2025-04-02,4,-52.94,-50.61
2025-04-02,5,-49.09,-54.17
2025-04-02,6,-43.15,-31.85
2025-04-02,7,-35.82,-35.13
2025-04-02,8,-29.68,-77.86
2025-04-02,9,-2.84,-84.41
2025-04-02,10,17.02,-63.44
2025-04-02,11,22.43,0.93
2025-04-02,12,29.98,32.33
2025-04-02,13,35.02,53.57
2025-04-02,14,43.62,65.46
2025-04-02,15,51.53,61.22
2025-04-02,16,69.4,52.01
2025-04-02,17,77.33,83.35
2025-04-02,18,53.38,136.3
2025-04-02,19,39.15,-16
2025-04-02,20,-19.92,-124.92
2025-04-02,21,-29.06,-101.98
2025-04-02,22,-38.62,-81.79
2025-04-02,23,-19.42,-72.58
2025-04-02,24,-40.77,-80.09
2025-04-03,1,-57.82,-76.67
2025-04-03,2,-46.42,-74.69
2025-04-03,3,-48.25,-66.75
2025-04-03,4,-43.57,-69.1
2025-04-03,5,-42.09,-74.63
2025-04-03,6,-29.82,-63.35
2025-04-03,7,-22.3,-62.91
2025-04-03,8,-15.56,-62.34
2025-04-03,9,12.11,-6.63
2025-04-03,10,21.7,21.47
2025-04-03,11,30.18,23.31
2025-04-03,12,35.25,24.04
2025-04-03,13,39.32,22.25
2025-04-03,14,43.26,27.75
2025-04-03,15,48.15,38.93
2025-04-03,16,60.4,40.8
2025-04-03,17,53.58,41.19
2025-04-03,18,58.83,9.97
2025-04-03,19,-0.9,-57.95
2025-04-03,20,-52.05,-60.33
2025-04-03,21,-56.4,-70.42
2025-04-03,22,-57.55,-66.92
2025-04-03,23,-51.63,-51.95
2025-04-03,24,-48.56,-39.06
2025-04-04,1,-52.13,-15.27
2025-04-04,2,-49.46,5.76
2025-04-04,3,-50.91,-15.28
2025-04-04,4,-53.6,-2.49
2025-04-04,5,-57.21,-30.08
2025-04-04,6,-55.96,-66.4
2025-04-04,7,-56.04,-72.85
2025-04-04,8,-54.18,-76.55
2025-04-04,9,-32.86,-60.04
2025-04-04,10,-8.33,-16.17
2025-04-04,11,9.42,30.03
2025-04-04,12,25.58,27.59
2025-04-04,13,33.78,25.66
2025-04-04,14,36.48,25.04
2025-04-04,15,41.3,28.48
2025-04-04,16,40.66,33.34
2025-04-04,17,39.89,39.74
2025-04-04,18,24.84,29.88
2025-04-04,19,-30.53,-34.08
2025-04-04,20,-59.54,-43.4
2025-04-04,21,-56.11,-35.36
2025-04-04,22,-46.56,-22.41
2025-04-04,23,-45.24,-15.45
2025-04-04,24,-36.7,-3.34
2025-04-28,16,-16.18,17.13
2025-04-28,17,-15.69,22.03
2025-04-28,18,-16.24,-14.87
2025-04-28,19,-23.1,-45.5
2025-04-28,20,-24.6,-66.34
2025-04-28,21,-29.6,-65.23
2025-04-28,22,-29.01,-61.15
2025-04-28,23,-26.33,-57.97
2025-04-28,24,-20.11,-56.62
2025-04-29,1,-19.76,-10.84
2025-04-29,2,-4.77,-48.61
2025-04-29,3,1.68,-14.94
2025-04-29,4,3.16,-21.19
2025-04-29,5,-4.32,-43.95
2025-04-29,6,-13.92,-2.72
2025-04-29,7,-13.89,31.08
2025-04-29,8,-20.13,37.96
2025-04-29,9,-20.61,23.67
2025-04-29,10,-10.55,-10.34
2025-04-29,11,-14.56,6.95
2025-04-29,12,-11,5.35
2025-04-29,13,-9.69,-1.87
2025-04-29,14,-9.39,-4.86
2025-04-29,15,-9.18,-8.4
2025-04-29,16,-6.82,13.57
2025-04-29,17,-13.67,4.21
2025-04-29,18,-13.81,-9.39
2025-04-29,19,-31.67,-39.54
2025-04-29,20,-32.48,-61.12
2025-04-29,21,-42.37,-72.48
2025-04-29,22,-35.35,-72.77
2025-04-29,23,-30.01,-63.62
2025-04-29,24,-31.78,-56.94
2025-04-30,1,-38.22,-55.1
2025-04-30,2,-38.63,-54
2025-04-30,3,-40.12,-53.39
2025-04-30,4,-37.32,-52.07
2025-04-30,5,-37.33,-52.99
2025-04-30,6,-40.6,-47.67
2025-04-30,7,-29.64,33.59
2025-04-30,8,-11.55,24.39
2025-04-30,9,-17.09,-12.51
2025-04-30,10,-19.75,6.43
2025-04-30,11,-19.34,-9.13
2025-04-30,12,-18.91,-10.95
2025-04-30,13,-10.48,-2.86
2025-04-30,14,-8.27,6.59
2025-04-30,15,2.08,18.52
2025-04-30,16,15.4,22.42
2025-04-30,17,18.6,21.55
2025-04-30,18,8,16.2
2025-04-30,19,-8.53,11.1
2025-04-30,20,-30.44,-28
2025-04-30,21,-44.82,-67.8
2025-04-30,22,-39.06,-74.62
2025-04-30,23,-34.98,-81.28
2025-04-30,24,-36.31,-55.34
2025-05-01,1,-31.75,-62.28
2025-05-01,2,-43.68,-55.66
2025-05-01,3,-37.55,-47.95
2025-05-01,4,-25.7,-47.6
2025-05-01,5,-11.04,-29.73
2025-05-01,6,11.93,2.35
2025-05-01,7,27.19,-1.69
2025-05-01,8,22.64,6.25
2025-05-01,9,14.19,14.12
2025-05-01,10,14.02,9.21
2025-05-01,11,15.26,14.36
2025-05-01,12,18.72,14.04
2025-05-01,13,18.47,8.95
2025-05-01,14,16.6,-2.18
2025-05-01,15,13.77,-16.61
2025-05-01,16,20.22,-21.67
2025-05-01,17,16.2,-13.17
2025-05-01,18,16.21,-23.52
2025-05-01,19,25.85,-65.1
2025-05-01,20,24.48,-65.35
2025-05-01,21,21.71,-60.21
2025-05-01,22,34.41,12.35
2025-05-01,23,25.11,17.92
2025-05-01,24,24.06,23.74
2025-05-25,15,9.82,0.1
2025-05-25,16,12.67,-16.24
2025-05-25,17,18.9,-13.69
2025-05-25,18,15.41,-13.74
2025-05-25,19,10.51,-43.03
2025-05-25,20,-21.61,-70.38
2025-05-25,21,-15.59,-67.69
2025-05-25,22,-20.57,-67.16
2025-05-25,23,-11.29,-65.67
2025-05-25,24,-5.28,-48.24
2025-05-26,1,-14.9,-3.24
2025-05-26,2,-22.22,-40.8
2025-05-26,3,-21.47,-19.41
2025-05-26,4,-16.06,32.99
2025-05-26,5,-21.18,31.54
2025-05-26,6,1.1,28.51
2025-05-26,7,-1.94,-9.44
2025-05-26,8,-2.26,-38.14
2025-05-26,9,-8.07,15.84
2025-05-26,10,-16.94,29.72
2025-05-26,11,-4.38,37.93
2025-05-26,12,0.24,38.71
2025-05-26,13,6.97,27.86
2025-05-26,14,14.03,30.66
2025-05-26,15,21.25,35.24
2025-05-26,16,22.4,30.74
2025-05-26,17,17.59,28.16
2025-05-26,18,15.84,4.76
2025-05-26,19,-1.15,-29.16
2025-05-26,20,-27.47,-44.85
2025-05-26,21,-36.24,8.97
2025-05-26,22,-26.27,46.22
2025-05-26,23,-27.03,-36.64
2025-05-26,24,-22.12,-32.97
2025-05-27,1,-3.56,-3.05
2025-05-27,2,-4.57,24.36
2025-05-27,3,-0.37,21.1
2025-05-27,4,0.51,24.67
2025-05-27,5,0.78,27.28
2025-05-27,6,6.14,-1.24
2025-05-27,7,10.01,-44.34
2025-05-27,8,7.7,-61.83
2025-05-27,9,9.51,-59.03
2025-05-27,10,16.51,-49.64
2025-05-27,11,18.75,-28.47
2025-05-27,12,18.38,12.09
2025-05-27,13,23.35,18.82
2025-05-27,14,26.35,21.04
2025-05-27,15,28.05,35.78
2025-05-27,16,33.53,41.52
2025-05-27,17,34.16,45.62
2025-05-27,18,29.84,61.71
2025-05-27,19,19.72,21.43
2025-05-27,20,13.96,-55.4
2025-05-27,21,14.76,108.44
2025-05-27,22,17.5,93.93
2025-05-27,23,22.86,45.21
2025-05-27,24,27.99,35.73
2025-05-28,1,37.92,35.99
2025-05-28,2,31.93,34.14
2025-05-28,3,30.77,34.32
2025-05-28,4,28.72,36.03
2025-05-28,5,28.74,40.17
2025-05-28,6,33.01,51
2025-05-28,7,35.52,39.77
2025-05-28,8,38.44,26.87
2025-05-28,9,41.66,25.97
2025-05-28,10,33.39,22.26
2025-05-28,11,30.12,20.01
2025-05-28,12,29.5,18.3
2025-05-28,13,28.91,18.3
2025-05-28,14,31.35,21.08
2025-05-28,15,30.68,33.56
2025-05-28,16,31.85,45.13
2025-05-28,17,32.01,44.38
2025-05-28,18,36.49,45.53
2025-05-28,19,40,32.81
2025-05-28,20,44.67,47.11
2025-05-28,21,44.72,50.73
2025-05-28,22,40.86,40.42
2025-05-28,23,31.19,31.75
2025-05-28,24,27.78,28.5
2025-06-21,17,8.94,25.39
2025-06-21,18,5.86,24.72
2025-06-21,19,3.54,34
2025-06-21,20,1.96,50.01
2025-06-21,21,-1.93,38.55
2025-06-21,22,13,33.23
2025-06-21,23,25.36,26.73
2025-06-21,24,23.89,24.24
2025-06-22,1,26.49,22.7
2025-06-22,2,24.61,9.6
2025-06-22,3,24.94,16.55
2025-06-22,4,23.86,18.7
2025-06-22,5,23.51,17.28
2025-06-22,6,21.85,17.05
2025-06-22,7,21.45,16.52
2025-06-22,8,17.93,13.33
2025-06-22,9,15.96,1.17
2025-06-22,10,14.4,-2.39
2025-06-22,11,14.13,-6.47
2025-06-22,12,15.35,7.72
2025-06-22,13,13.64,2.13
2025-06-22,14,13.64,-5.86
2025-06-22,15,12.35,-47.66
2025-06-22,16,9.21,-55.5
2025-06-22,17,5.22,-50.56
2025-06-22,18,1.08,-45.29
2025-06-22,19,0.25,-51.21
2025-06-22,20,-2.3,-54.33
2025-06-22,21,0.65,5.33
2025-06-22,22,16.47,16.24
2025-06-22,23,30.65,20.07
2025-06-22,24,27.49,16.75
2025-06-23,1,20.8,15.91
2025-06-23,2,21.92,25.82
2025-06-23,3,21.47,26.03
2025-06-23,4,21.73,25.17
2025-06-23,5,24.1,24.71
2025-06-23,6,26.96,25.48
2025-06-23,7,28.38,25.99
2025-06-23,8,23.46,22.41
2025-06-23,9,18.81,16.99
2025-06-23,10,17.43,16.27
2025-06-23,11,16.75,14.53
2025-06-23,12,15.03,16.1
2025-06-23,13,17.18,18.74
2025-06-23,14,15.54,19.23
2025-06-23,15,13.54,7.1
2025-06-23,16,12.94,-16.04
2025-06-23,17,10.45,-16.63
2025-06-23,18,7.33,-28.25
2025-06-23,19,6.2,-53.8
2025-06-23,20,10.04,-65.47
2025-06-23,21,8.74,-50.49
